2018-05-14 17:37:03.390804;15877;6291;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15732;54391;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15706;53862;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;16084;14578;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15325;12105;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:04.926636;15901;3172;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15755;51381;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15729;48274;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;16152;39398;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15349;27897;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:06.459920;15914;47002;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15817;53578;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15751;28981;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;16173;23753;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15370;36356;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:07.994421;15908;1024;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15820;2938;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15757;34721;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;16181;52203;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15391;53907;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:09.526495;15882;54734;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15810;31297;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15744;54742;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;16145;25944;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15381;63144;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:11.061121;15802;53475;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15737;10989;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15687;33353;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;16057;25670;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15342;32038;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:12.595866;15777;50672;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15677;11979;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15651;19669;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15988;29485;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15271;11917;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:14.131381;15672;13904;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15640;57229;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15588;23277;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15919;30475;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15160;189;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:15.668509;15659;1623;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15636;27352;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15578;6603;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15924;24793;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15149;5710;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:17.201801;15657;50155;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15637;44186;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15575;3187;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15919;62632;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15166;32318;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:18.735040;15656;59112;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15637;13607;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15574;38930;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15899;7468;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15170;2578;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:20.268394;15655;45841;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15636;39481;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15574;33987;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15891;8510;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15167;25514;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:21.803053;15639;27833;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15623;49956;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15567;53210;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15850;9718;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15121;58626;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:23.337490;15640;6751;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15623;6106;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15566;47471;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15851;197;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15097;63259;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:24.870917;15641;6285;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15623;22450;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15567;19018;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15857;20133;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15081;57691;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:26.404369;15642;43651;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15624;50581;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15569;6582;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15867;22690;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15111;36315;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:27.938730;15643;31425;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15626;30997;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15569;48443;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15874;12918;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15129;28743;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:29.470826;15643;32429;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15626;23315;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15569;25749;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15875;55802;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15130;31622;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:31.004154;15644;37442;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15625;28402;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15571;10887;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15876;27604;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15118;19933;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:32.537414;15641;60479;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15620;47169;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15571;56236;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15856;42488;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15083;55165;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:34.070739;15671;35806;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15626;2072;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15596;7282;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15873;43707;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15064;65271;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:35.604101;15678;10110;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15627;7322;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15603;48116;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15872;47948;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15061;33268;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:37.137312;15676;59666;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15627;29766;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15602;59830;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15868;56792;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15086;62607;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:38.669430;15679;17881;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15628;15321;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15604;39221;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15869;52625;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15104;64286;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:40.202666;15646;17035;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15619;46937;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15577;57737;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15865;63259;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15108;42893;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:41.737446;15641;5361;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15617;59312;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15572;44097;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15865;16730;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15100;10444;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:43.274329;15642;8710;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15622;12850;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15571;64692;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15865;16730;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15100;10444;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:44.810634;15648;50982;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15628;24061;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15574;9649;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15923;63003;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15201;51124;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:46.347179;15875;63680;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15771;54851;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15681;31634;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;16127;49082;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15273;56481;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:47.880608;15880;30073;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15776;43308;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15684;35824;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;16130;32495;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15277;48445;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:49.413858;15886;34871;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15793;41999;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15703;11183;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;16159;19518;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15377;23351;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:50.949666;15890;10007;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15795;15909;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15709;9753;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;16159;30960;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15380;64052;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:52.484244;15758;6383;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15709;61964;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15639;31756;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;16088;43729;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15371;3413;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:54.017553;15727;192;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15657;32730;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15623;10273;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;16007;61495;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15310;13732;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:55.549553;15645;39052;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15619;16518;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15574;26942;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15910;25755;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15161;59841;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:57.082993;15677;10732;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15627;13088;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15610;14705;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15974;29255;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15161;559;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:37:58.617488;15685;37728;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15634;6433;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15620;45317;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15983;47369;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15200;41994;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:38:00.149526;15698;49408;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15653;23596;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15635;21979;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;16002;28561;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15261;36425;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:38:01.684090;15780;56184;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15710;25694;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15705;13480;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;16006;18920;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15294;56526;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:38:03.219815;15779;57271;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15704;51338;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15701;46144;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;15947;26329;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15282;30657;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:38:04.753190;15783;42863;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15701;38565;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15698;2625;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;16002;10289;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15273;12070;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:38:06.285254;15701;11587;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15680;20715;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15624;13700;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;16044;14546;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15272;35614;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:38:07.818513;15701;8284;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15646;46566;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15615;49045;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;16116;8433;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15293;44856;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
2018-05-14 17:38:09.351888;15701;47171;49864;0;49864;0;17096;0;17096;0;1;1;1021;4;4;500;16256;0;0;0;15651;1463;49864;0;49864;0;17096;0;17096;0;1;1;1039;4;4;500;16256;0;0;0;15618;35067;49864;0;49864;0;17096;0;17096;0;1;1;1009;4;4;500;16256;0;0;0;16141;16418;49864;0;49864;0;17096;0;17096;0;1;1;1027;4;4;500;15395;55050;0;0;15311;46188;49864;0;49864;0;17096;0;17096;0;1;1;1045;4;4;500;16256;0;0;0;
